# Mach45 analytic profile (Lowrie & Edwards 2008)
# Np=2000  xmin=1950.0  xmax=2450.0  shock_x=2300.0
# x(cm), rho(g/cc), T_gas(K), Erad(erg/cc), v_x(cm/s)
2369.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2369.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2369.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2370.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2370.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2370.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2370.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2371.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2371.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2371.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2371.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2372.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2372.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2372.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2372.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2373.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2373.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2373.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2373.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2374.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2374.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2374.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2374.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2375.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2375.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2375.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2375.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2376.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2376.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2376.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2376.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2377.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2377.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2377.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2377.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2378.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2378.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2378.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2378.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2379.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2379.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2379.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2379.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2380.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2380.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2380.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2380.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2381.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2381.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2381.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2381.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2382.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2382.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2382.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2382.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2383.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2383.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2383.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2383.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2384.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2384.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2384.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2384.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2385.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2385.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2385.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2385.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2386.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2386.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2386.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2386.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2387.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2387.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2387.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2387.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2388.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2388.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2388.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2388.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2389.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2389.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2389.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2389.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2390.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2390.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2390.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2390.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2391.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2391.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2391.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2391.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2392.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2392.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2392.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2392.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2393.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2393.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2393.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2393.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2394.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2394.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2394.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2394.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2395.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2395.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2395.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2395.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2396.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2396.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2396.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2396.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2397.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2397.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2397.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2397.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2398.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2398.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2398.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2398.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2399.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2399.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2399.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2399.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2400.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2400.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2400.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2400.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2401.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2401.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2401.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2401.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2402.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2402.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2402.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2402.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2403.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2403.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2403.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2403.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2404.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2404.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2404.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2404.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2405.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2405.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2405.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2405.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2406.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2406.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2406.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2406.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2407.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2407.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2407.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2407.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2408.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2408.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2408.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2408.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2409.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2409.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2409.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2409.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2410.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2410.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2410.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2410.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2411.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2411.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2411.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2411.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2412.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2412.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2412.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2412.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2413.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2413.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2413.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2413.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2414.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2414.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2414.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2414.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2415.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2415.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2415.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2415.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2416.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2416.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2416.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2416.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2417.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2417.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2417.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2417.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2418.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2418.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2418.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2418.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2419.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2419.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2419.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2419.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2420.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2420.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2420.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2420.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2421.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2421.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2421.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2421.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2422.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2422.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2422.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2422.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2423.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2423.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2423.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2423.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2424.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2424.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2424.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2424.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2425.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2425.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2425.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2425.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2426.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2426.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2426.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2426.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2427.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2427.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2427.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2427.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2428.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2428.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2428.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2428.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2429.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2429.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2429.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2429.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2430.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2430.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2430.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2430.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2431.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2431.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2431.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2431.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2432.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2432.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2432.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2432.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2433.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2433.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2433.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2433.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2434.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2434.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2434.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2434.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2435.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2435.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2435.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2435.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2436.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2436.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2436.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2436.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2437.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2437.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2437.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2437.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2438.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2438.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2438.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2438.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2439.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2439.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2439.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2439.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2440.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2440.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2440.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2440.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2441.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2441.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2441.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2441.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2442.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2442.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2442.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2442.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2443.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2443.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2443.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2443.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2444.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2444.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2444.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2444.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2445.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2445.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2445.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2445.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2446.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2446.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2446.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2446.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2447.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2447.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2447.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2447.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2448.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2448.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2448.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2448.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2449.125, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2449.375, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2449.625, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
2449.875, 6.43, 97013771.48319998, 6.701693764699955e+17, 88863089.2674178
