# xi rho_shape velocity_shape temperature_shape; duplicate xi=1 preserves shock
2.53737118883016408e-02 5.96027338714587684e-01 1.78909380723567268e-02 1.13271462370048953e-01
2.54151050083280122e-02 5.96030219262885907e-01 1.79199876018423868e-02 1.13271461902229295e-01
2.54565656545560487e-02 5.96033109259593297e-01 1.79490850849338482e-02 1.13271461432823239e-01
2.54980939371438273e-02 5.96036008723836330e-01 1.79782305986062145e-02 1.13271460961715795e-01
2.55396899664291945e-02 5.96038917677868429e-01 1.80074242199672191e-02 1.13271460488822875e-01
2.55813538529299500e-02 5.96041836151776860e-01 1.80366660262574370e-02 1.13271460014134587e-01
2.56230857073441870e-02 5.96044764188322751e-01 1.80659560948506250e-02 1.13271459537758079e-01
2.56648856405506283e-02 5.96047701847924105e-01 1.80952945032540370e-02 1.13271459059961388e-01
2.57067537636088174e-02 5.96050649171181890e-01 1.81246813291078314e-02 1.13271458580830237e-01
2.57486901877595313e-02 5.96053606173589934e-01 1.81541166501851745e-02 1.13271458100208555e-01
2.57906950244249610e-02 5.96056572888579383e-01 1.81836005443932677e-02 1.13271457618098009e-01
2.58327683852091275e-02 5.96059549340956507e-01 1.82131330897731709e-02 1.13271457134422215e-01
2.58749103818980489e-02 5.96062535551242445e-01 1.82427143645000345e-02 1.13271456649067875e-01
2.59171211264601666e-02 5.96065531540151738e-01 1.82723444468834532e-02 1.13271456161926173e-01
2.59594007310465398e-02 5.96068537333201309e-01 1.83020234153677200e-02 1.13271455672934465e-01
2.60017493079911823e-02 5.96071552965471430e-01 1.83317513485321201e-02 1.13271455182119798e-01
2.60441669698114019e-02 5.96074578486490259e-01 1.83615283250912684e-02 1.13271454689641712e-01
2.60866538292080091e-02 5.96077613960826924e-01 1.83913544238952648e-02 1.13271454195796803e-01
2.61292099990657195e-02 5.96080659408617763e-01 1.84212297239288413e-02 1.13271453700471189e-01
2.61718355924533512e-02 5.96083714858567260e-01 1.84511543043123921e-02 1.13271453203616201e-01
2.62145307226242241e-02 5.96086780341539946e-01 1.84811282443022931e-02 1.13271452705200448e-01
2.62572955030163750e-02 5.96089855881320019e-01 1.85111516232908564e-02 1.13271452205129519e-01
2.63001300472529009e-02 5.96092941499001716e-01 1.85412245208067088e-02 1.13271451703286813e-01
2.63430344691422888e-02 5.96096037217512920e-01 1.85713470165150690e-02 1.13271451199574824e-01
2.63860088826786410e-02 5.96099143066285753e-01 1.86015191902179945e-02 1.13271450693958206e-01
2.64290534020420673e-02 5.96102259086051744e-01 1.86317411218547592e-02 1.13271450186506181e-01
2.64721681415988966e-02 5.96105385333793536e-01 1.86620128915020653e-02 1.13271449677436895e-01
2.65153532159020794e-02 5.96108521867561358e-01 1.86923345793740640e-02 1.13271449166976929e-01
2.65586087396913889e-02 5.96111668699992991e-01 1.87227062658215822e-02 1.13271448654929469e-01
2.66019348278938306e-02 5.96114825866846276e-01 1.87531280313336483e-02 1.13271448141298539e-01
2.66453315956238501e-02 5.96117993396999002e-01 1.87835999565372017e-02 1.13271447626025132e-01
2.66887991581836945e-02 5.96121171313815923e-01 1.88141221221973867e-02 1.13271447109002082e-01
2.67323376310637344e-02 5.96124359639579215e-01 1.88446946092178554e-02 1.13271446590114372e-01
2.67759471299427038e-02 5.96127558400073476e-01 1.88753174986410303e-02 1.13271446069281995e-01
2.68196277706880919e-02 5.96130767629291181e-01 1.89059908716484280e-02 1.13271445546501731e-01
2.68633796693563548e-02 5.96133987374292351e-01 1.89367148095609360e-02 1.13271445021891209e-01
2.69072029421933388e-02 5.96137217700063893e-01 1.89674893938391494e-02 1.13271444495731038e-01
2.69510977056344608e-02 5.96140458644811466e-01 1.89983147060827466e-02 1.13271443968055524e-01
2.69950640763051454e-02 5.96143710230267576e-01 1.90291908280308397e-02 1.13271443438735409e-01
2.70391021710210261e-02 5.96146972492210603e-01 1.90601178415627584e-02 1.13271442907764142e-01
2.70832121067883028e-02 5.96150245458129335e-01 1.90910958286979807e-02 1.13271442375060802e-01
2.71273940008041024e-02 5.96153529151572936e-01 1.91221248715964590e-02 1.13271441840510204e-01
2.71716479704566735e-02 5.96156823596644236e-01 1.91532050525588457e-02 1.13271441304005099e-01
2.72159741333258265e-02 5.96160128822619373e-01 1.91843364540268679e-02 1.13271440765487660e-01
2.72603726071831282e-02 5.96163444868716086e-01 1.92155191585835529e-02 1.13271440224992914e-01
2.73048435099923215e-02 5.96166771788996797e-01 1.92467532489536131e-02 1.13271439682692154e-01
2.73493869599095510e-02 5.96170109650639879e-01 1.92780388080035538e-02 1.13271439138875385e-01
2.73940030752837134e-02 5.96173458474004381e-01 1.93093759187408787e-02 1.13271438593400081e-01
2.74386919746568182e-02 5.96176818292863286e-01 1.93407646643152936e-02 1.13271438046232673e-01
2.74834537767641891e-02 5.96180189140654737e-01 1.93722051280187414e-02 1.13271437497335301e-01
